MeetingID,Date,Track,DayType,Club,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake_1,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
50520,22/01/2022 0:00,Ellerslie,Iconic,Auckland Thoroughbred Racing,Dead,4,Fine,True | 5Mm Irrigation Applied Overnight,214055,6,Listed Race,Flat,1600,3Yo Sw,1000000,19:49:00,Y,,3Yo,Open,Unrestricted,sw,Dead,4,Fine,397621,13,18,Achieve,3,f,54.5,1.34.83,0.36.21,2.8, 1/2 LEN,Roger James & Robert Wellwood,Cambridge,53.3,0,20000,Ryan Elliot,54.5,0,70,0,0,"Approved Plates, Lugging Bit, Blinkers",324966,Pierro (Aus) 2009,285561,Thee Achiever (Nz) 2010
50520,22/01/2022 0:00,Ellerslie,Iconic,Auckland Thoroughbred Racing,Dead,4,Fine,True | 5Mm Irrigation Applied Overnight,214055,6,Listed Race,Flat,1600,3Yo Sw,1000000,19:49:00,Y,,3Yo,Open,Unrestricted,sw,Dead,4,Fine,397692,8,4,The Stoney One (Aus),3,g,56.5,1.35.59,0.37.16,7.8,,Guy Lowry & Grant Cullen,Hastings,24.6,0,15500,Jonathan Riddell,56.5,0,65,0,0,"Approved Plates, Lugging Bit",324966,Pierro (Aus) 2009,397693,Western Gem (Aus) 2010
50520,22/01/2022 0:00,Ellerslie,Iconic,Auckland Thoroughbred Racing,Dead,4,Fine,True | 5Mm Irrigation Applied Overnight,214056,3,Group 3,Flat,1200,3Yo Sw+P,110000,17:51:00,Y,,3Yo,Open,Unrestricted,sw+p,Dead,4,Fine,385613,8,12,Last Resort,3,c,57.5,1.11.58,0.34.92,16.1,,Clinton Isdale,Cambridge,40.5,0,0,Kozzi Asano,57.5,0,63,0,0,"Ear Covers Pre-Race (1st time), Approved Plates, Lugging Bit, Nasal Strip",368327,Astern (Aus) 2013,324881,No Pushover (Nz) 2012
50520,22/01/2022 0:00,Ellerslie,Iconic,Auckland Thoroughbred Racing,Dead,4,Fine,True | 5Mm Irrigation Applied Overnight,214056,3,Group 3,Flat,1200,3Yo Sw+P,110000,17:51:00,Y,,3Yo,Open,Unrestricted,sw+p,Dead,4,Fine,391355,11,9,Bella Luce,3,f,56.5,1.10.55,0.34.65,9.2,,Shaun & Emma Clotworthy,Byerley Park,27.4,0,1650,Masa Hashizume,56.5,0,68,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit",364774,Belardo (Ire) 2012,296100,Luce In The City (Nz) 2011
50520,22/01/2022 0:00,Ellerslie,Iconic,Auckland Thoroughbred Racing,Dead,4,Fine,True | 5Mm Irrigation Applied Overnight,214056,3,Group 3,Flat,1200,3Yo Sw+P,110000,17:51:00,Y,,3Yo,Open,Unrestricted,sw+p,Dead,4,Fine,391362,7,7,Magneto,3,g,57.5,1.11.69,0.36.11,16.9,,Steven Cole,Byerley Park,62.2,0,0,Matthew Cameron,57.5,0,69,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit, Side Winkers, Tongue Tie",287687,Showcasing (Gb) 2007,320926,Trivial Pursuit (Nz) 2013
50520,22/01/2022 0:00,Ellerslie,Iconic,Auckland Thoroughbred Racing,Dead,4,Fine,True | 5Mm Irrigation Applied Overnight,214056,3,Group 3,Flat,1200,3Yo Sw+P,110000,17:51:00,Y,,3Yo,Open,Unrestricted,sw+p,Dead,4,Fine,391424,2,11,Rhinoceros,3,c,59.5,1.10.02,0.33.96,5.7, 3/4 LEN,Emma-Lee & David Browne,Cambridge,25.5,0,5500,Dylan Turner,59.5,0,77,0,0,"Approved Plates, Lugging Bit, Nose Band, Tongue Tie",364732,Vadamos (Fr) 2011,272185,Hot In Pink (Nz) 2009
50520,22/01/2022 0:00,Ellerslie,Iconic,Auckland Thoroughbred Racing,Dead,4,Fine,True | 5Mm Irrigation Applied Overnight,214056,3,Group 3,Flat,1200,3Yo Sw+P,110000,17:51:00,Y,,3Yo,Open,Unrestricted,sw+p,Dead,4,Fine,391430,12,3,Cool Change,3,f,55.5,1.10.27,0.34.21,7.3,,Peter & Dawn Williams,Byerley Park,48.1,0,1650,Ashvin Goindasamy,55.5,0,62,0,0,"Approved Plates, Standard Bit, Blinkers, Barrier Blanket",287687,Showcasing (Gb) 2007,264589,Busted Love (Aus) 2008
50520,22/01/2022 0:00,Ellerslie,Iconic,Auckland Thoroughbred Racing,Dead,4,Fine,True | 5Mm Irrigation Applied Overnight,214056,3,Group 3,Flat,1200,3Yo Sw+P,110000,17:51:00,Y,,3Yo,Open,Unrestricted,sw+p,Dead,4,Fine,391795,6,5,Bonny Lass,3,f,57.5,1.10.13,0.34.95,6.5, LONG NECK,Graham Richardson & Rogan Norvall,Matamata,5.9,0,2750,Craig Grylls,57.5,0,78,0,0,"Approved Plates, Lugging Bit, Blinkers",268640,Super Easy (Nz) 2008,251819,Posh Bec (Nz) 2006
50520,22/01/2022 0:00,Ellerslie,Iconic,Auckland Thoroughbred Racing,Dead,4,Fine,True | 5Mm Irrigation Applied Overnight,214056,3,Group 3,Flat,1200,3Yo Sw+P,110000,17:51:00,Y,,3Yo,Open,Unrestricted,sw+p,Dead,4,Fine,393760,9,8,Midnight Mass,3,g,57.5,1.10.30,0.34.04,7.6,,Nigel Tiley,Pukekohe,65.6,0,1650,Leith Innes,57.5,0,63,0,0,"Approved Plates, Lugging Bit, Blinkers (1st time), Nose Band (1st time), Tongue Tie (1st time)",337555,Proisir (Aus) 2009,324219,Midnight Gossip (Nz) 2013
50520,22/01/2022 0:00,Ellerslie,Iconic,Auckland Thoroughbred Racing,Dead,4,Fine,True | 5Mm Irrigation Applied Overnight,214056,3,Group 3,Flat,1200,3Yo Sw+P,110000,17:51:00,Y,,3Yo,Open,Unrestricted,sw+p,Dead,4,Fine,397221,10,4,Dragon Biscuit (Aus),3,g,57.5,1.10.31,0.34.45,7.6,,Michael Moroney & Pam Gerard,Matamata,57,0,1650,Taiki Yanagida,57.5,0,62,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit",238385,Choisir (Aus) 1999,397222,Dawning Light (Fr) 2013
50520,22/01/2022 0:00,Ellerslie,Iconic,Auckland Thoroughbred Racing,Dead,4,Fine,True | 5Mm Irrigation Applied Overnight,214056,3,Group 3,Flat,1200,3Yo Sw+P,110000,17:51:00,Y,,3Yo,Open,Unrestricted,sw+p,Dead,4,Fine,397490,5,2,Wewillrock,3,g,58.5,1.10.00,0.34.42,5.5, HEAD,Guy Lowry & Grant Cullen,Hastings,13.3,3.1,9900,Jonathan Riddell,58.5,0,68,0,0,"Approved Plates, Lugging Bit, Blinkers, Nose Band",287992,El Roca (Aus) 2010,287002,Princess Michella (Aus) 2010
50520,22/01/2022 0:00,Ellerslie,Iconic,Auckland Thoroughbred Racing,Dead,4,Fine,True | 5Mm Irrigation Applied Overnight,214056,3,Group 3,Flat,1200,3Yo Sw+P,110000,17:51:00,Y,,3Yo,Open,Unrestricted,sw+p,Dead,4,Fine,410240,3,6,Imperatriz (Aus),3,f,58.5,1.09.39,0.33.61,1.5, 4 LEN,Jamie Richards,Matamata,3.6,1.5,20350,Michael Mcnab,58.5,0,81,0,0,"Barrier Blindfold, Ear Covers Pre-Race, Approved Plates, Lugging Bit, Nose Band, Tongue Tie",289528,I Am Invincible (Aus) 2004,379370,Berimbau (Aus) 2011
50520,22/01/2022 0:00,Ellerslie,Iconic,Auckland Thoroughbred Racing,Dead,4,Fine,True | 5Mm Irrigation Applied Overnight,214056,3,Group 3,Flat,1200,3Yo Sw+P,110000,17:51:00,Y,,3Yo,Open,Unrestricted,sw+p,Dead,4,Fine,410260,1,1,Sword Of State (Aus),3,c,60.5,1.09.20,0.33.90,, 1 1/2 LEN,Jamie Richards,Matamata,2.6,1.4,63250,Opie Bosson,60.5,0,88,0,0,"Ear Covers Pre-Race (1st time), Approved Plates, Lugging Bit, Blinkers, Nose Band, Tongue Tie",250718,Snitzel (Aus) 2002,410261,In The Vanguard (Aus) 2013
50520,22/01/2022 0:00,Ellerslie,Iconic,Auckland Thoroughbred Racing,Dead,4,Fine,True | 5Mm Irrigation Applied Overnight,214056,3,Group 3,Flat,1200,3Yo Sw+P,110000,17:51:00,Y,,3Yo,Open,Unrestricted,sw+p,Dead,4,Fine,423373,4,10,Mohawk Brave (Aus),3,g,58.5,1.10.20,0.33.70,6.9,,Jamie Richards,Matamata,8,0,1650,Johnathan Parkes,58.5,0,68,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit, Nose Band, Tongue Tie",384828,Extreme Choice (Aus) 2013,423374,Ben'S Duchess (Usa) 2012
50520,22/01/2022 0:00,Ellerslie,Iconic,Auckland Thoroughbred Racing,Dead,4,Fine,True | 5Mm Irrigation Applied Overnight,214057,4,Listed Race,Flat,1200,2Yo Sw,1000000,18:30:00,Y,,2Yo,Open,Unrestricted,sw,Dead,4,Fine,400235,3,1,Sacred Satono,2,c,56.5,1.11.29,0.36.36,11.7,,Bruce Wallace & Grant Cooksley,Byerley Park,22.6,0,16500,Vinnie Colgan,56.5,0,65,0,0,"Approved Plates, Concussion Plates (Front), Lugging Bit",381166,Satono Aladdin (Jpn) 2011,227746,Belle Joie (Nz) 2002
50520,22/01/2022 0:00,Ellerslie,Iconic,Auckland Thoroughbred Racing,Dead,4,Fine,True | 5Mm Irrigation Applied Overnight,214057,4,Listed Race,Flat,1200,2Yo Sw,1000000,18:30:00,Y,,2Yo,Open,Unrestricted,sw,Dead,4,Fine,401057,9,12,Wolverine,2,f,54.5,1.09.90,0.34.92,2.3, 1 1/4 LEN,Roydon Bergerson,Awapuni,5.2,1.9,170000,Leith Innes,54.5,0,72,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit",364022,Tivaci (Aus) 2012,319888,Knew It (Nz) 2013
50520,22/01/2022 0:00,Ellerslie,Iconic,Auckland Thoroughbred Racing,Dead,4,Fine,True | 5Mm Irrigation Applied Overnight,214057,4,Listed Race,Flat,1200,2Yo Sw,1000000,18:30:00,Y,,2Yo,Open,Unrestricted,sw,Dead,4,Fine,401200,4,8,Time Ruler,2,g,56.5,1.12.41,0.37.94,19.2,,Lance O'Sullivan & Andrew Scott,Matamata,25.9,0,8500,Craig Grylls,56.5,0,64,0,0,"Approved Plates, Lugging Bit, Blinkers, Tongue Tie",380990,Time Test (Gb) 2012,313949,Got The Snitz (Aus) 2011
50520,22/01/2022 0:00,Ellerslie,Iconic,Auckland Thoroughbred Racing,Dead,4,Fine,True | 5Mm Irrigation Applied Overnight,214057,4,Listed Race,Flat,1200,2Yo Sw,1000000,18:30:00,Y,,2Yo,Open,Unrestricted,sw,Dead,4,Fine,401940,8,9,Gibraltar Rising,2,c,56.5,1.11.45,0.35.76,12.8,,Team Rogerson,Tuhikaramea,105.6,0,12500,Shaun Mckay,56.5,0,51,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit, Nose Band, Tongue Tie",381902,Almanzor (Fr) 2013,212700,Star Of Gibraltar (Aus) 1999
50520,22/01/2022 0:00,Ellerslie,Iconic,Auckland Thoroughbred Racing,Dead,4,Fine,True | 5Mm Irrigation Applied Overnight,214057,4,Listed Race,Flat,1200,2Yo Sw,1000000,18:30:00,Y,,2Yo,Open,Unrestricted,sw,Dead,4,Fine,402236,13,10,Diss Is Dramatic,2,f,54.5,1.14.34,0.38.38,32,,Lisa Latta,Awapuni,20.1,0,6500,Ryan Elliot,54.5,0,63,0,0,"Ear Covers Pre-Race (1st time), Approved Plates, Lugging Bit",344095,Dissident (Aus) 2010,294306,Our Drahma Queen (Nz) 2011
50520,22/01/2022 0:00,Ellerslie,Iconic,Auckland Thoroughbred Racing,Dead,4,Fine,True | 5Mm Irrigation Applied Overnight,214057,4,Listed Race,Flat,1200,2Yo Sw,1000000,18:30:00,Y,,2Yo,Open,Unrestricted,sw,Dead,4,Fine,404208,14,2,Timeless,2,f,54.5,1.11.73,0.36.96,14.7,,Stephen Ralph,Te Awamutu,89.1,0,9500,Trudy Thornton,54.5,0,46,0,0,"Approved Plates, Lugging Bit",380990,Time Test (Gb) 2012,240790,Avoid (Nz) 2004
50520,22/01/2022 0:00,Ellerslie,Iconic,Auckland Thoroughbred Racing,Dead,4,Fine,True | 5Mm Irrigation Applied Overnight,214057,4,Listed Race,Flat,1200,2Yo Sw,1000000,18:30:00,Y,,2Yo,Open,Unrestricted,sw,Dead,4,Fine,404231,7,14,Alabama Gold,2,c,56.5,1.11.30,0.36.06,11.7,,Stephen Autridge & Kris Shailer,Matamata,46.9,0,13500,Jonathan Riddell,56.5,0,54,0,0,"Approved Plates, Lugging Bit, Tongue Tie",290223,Turn Me Loose (Nz) 2011,242686,Attalla (Nz) 2004
50520,22/01/2022 0:00,Ellerslie,Iconic,Auckland Thoroughbred Racing,Dead,4,Fine,True | 5Mm Irrigation Applied Overnight,214057,4,Listed Race,Flat,1200,2Yo Sw,1000000,18:30:00,Y,,2Yo,Open,Unrestricted,sw,Dead,4,Fine,404636,15,6,Time Flies,2,g,56.5,1.10.85,0.36.40,8.9, 1 1/2 LEN,Jamie Richards,Matamata,21.8,0,40000,Matthew Cameron,56.5,0,52,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit, Blinkers (1st time), Tongue Tie",380990,Time Test (Gb) 2012,280886,Rorippa (Nz) 2010
50520,22/01/2022 0:00,Ellerslie,Iconic,Auckland Thoroughbred Racing,Dead,4,Fine,True | 5Mm Irrigation Applied Overnight,214057,4,Listed Race,Flat,1200,2Yo Sw,1000000,18:30:00,Y,,2Yo,Open,Unrestricted,sw,Dead,4,Fine,405079,12,7,Gwen Stephani,2,f,54.5,1.11.62,0.36.81,13.9,,Team Rogerson,Tuhikaramea,95.5,0,10500,Ashvin Goindasamy,54.5,0,63,0,0,"Barrier Blindfold, Approved Plates, Lugging Bit, Barrier Blanket",287992,El Roca (Aus) 2010,277818,Shezablonde (Aus) 2005
50520,22/01/2022 0:00,Ellerslie,Iconic,Auckland Thoroughbred Racing,Dead,4,Fine,True | 5Mm Irrigation Applied Overnight,214057,4,Listed Race,Flat,1200,2Yo Sw,1000000,18:30:00,Y,,2Yo,Open,Unrestricted,sw,Dead,4,Fine,406449,2,3,Mascarinto,2,g,56.5,1.11.13,0.36.46,10.6,,Steven Cole,Byerley Park,18.6,0,18500,Kozzi Asano,56.5,0,64,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit, Side Winkers (1st time)",280637,Per Incanto (Usa) 2004,282980,Black Mascara (Nz) 2010
50520,22/01/2022 0:00,Ellerslie,Iconic,Auckland Thoroughbred Racing,Dead,4,Fine,True | 5Mm Irrigation Applied Overnight,214057,4,Listed Race,Flat,1200,2Yo Sw,1000000,18:30:00,Y,,2Yo,Open,Unrestricted,sw,Dead,4,Fine,407636,6,4,Dynastic,2,c,56.5,1.09.60,0.34.63,, 2 1/4 LEN,Jamie Richards,Matamata,2.6,1.5,550500,Opie Bosson,56.5,0,52,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit, Blinkers (1st time), Nose Band, Tongue Tie (1st time)",381902,Almanzor (Fr) 2013,276283,Meir (Nz) 2009
50520,22/01/2022 0:00,Ellerslie,Iconic,Auckland Thoroughbred Racing,Dead,4,Fine,True | 5Mm Irrigation Applied Overnight,214057,4,Listed Race,Flat,1200,2Yo Sw,1000000,18:30:00,Y,,2Yo,Open,Unrestricted,sw,Dead,4,Fine,407657,10,11,Pacific Dragon,2,f,54.5,1.11.10,0.35.61,10.4, HEAD,Tony Pike,Cambridge,11.9,0,25000,Michael Mcnab,54.5,0,71,0,0,"Approved Plates, Lugging Bit, Side Winkers",337951,Charm Spirit (Ire) 2011,338274,Daring (Aus) 2011
50520,22/01/2022 0:00,Ellerslie,Iconic,Auckland Thoroughbred Racing,Dead,4,Fine,True | 5Mm Irrigation Applied Overnight,214057,4,Listed Race,Flat,1200,2Yo Sw,1000000,18:30:00,Y,,2Yo,Open,Unrestricted,sw,Dead,4,Fine,408824,1,5,Fellini,2,g,56.5,1.10.06,0.34.85,3.6, 5 1/4 LEN,Jamie Richards,Matamata,4.9,1.9,75000,Sam Weatherley,56.5,0,65,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit, Blinkers, Tongue Tie",364774,Belardo (Ire) 2012,325220,Silke Top (Gb) 2009
50520,22/01/2022 0:00,Ellerslie,Iconic,Auckland Thoroughbred Racing,Dead,4,Fine,True | 5Mm Irrigation Applied Overnight,214057,4,Listed Race,Flat,1200,2Yo Sw,1000000,18:30:00,Y,,2Yo,Open,Unrestricted,sw,Dead,4,Fine,414615,5,13,Lord Cosmos (Aus),2,g,56.5,1.13.30,0.38.01,25.1,,Jamie Richards,Matamata,24.3,0,7500,Johnathan Parkes,56.5,0,63,0,0,"Approved Plates, Lugging Bit, Blinkers, Tongue Tie",324966,Pierro (Aus) 2009,414616,Cosmic Powers (Aus) 2013
50521,22/01/2022 0:00,Gore,Feature,Gore Rc,Slow,7,Overcast,True | No Rain,213562,9,,Flat,2000,Opn Hcp,40000,16:54:00,N,54,Unrestricted,Open,Unrestricted,hcp,Slow,7,Overcast,293056,11,7,Francis Drake,10,g,54,2.08.36,,15,,Maurice Forde,Riverton,61.3,0,0,Rohan Mudhoo,53,1,55,50,50,"Approved Plates, Lugging Bit",248656,Tavistock (Nz) 2005,271431,Biosphere (Aus) 2004
50521,22/01/2022 0:00,Gore,Feature,Gore Rc,Slow,7,Overcast,True | No Rain,213562,9,,Flat,2000,Opn Hcp,40000,16:54:00,N,54,Unrestricted,Open,Unrestricted,hcp,Slow,7,Overcast,293629,4,11,Gold'Nguru,10,g,57.5,2.07.56,,9.4,,Leda Beck,Winton,25.9,0,600,Corey Campbell,57.5,0,81,52,0,"Approved Plates, Lugging Bit, Blinkers, Tongue Tie",255627,Gallant Guru (Aus) 2002,229834,Itjustgot Personal (Nz) 2002
50521,22/01/2022 0:00,Gore,Feature,Gore Rc,Slow,7,Overcast,True | No Rain,213562,9,,Flat,2000,Opn Hcp,40000,16:54:00,N,54,Unrestricted,Open,Unrestricted,hcp,Slow,7,Overcast,300191,6,8,Madam De Soir,10,m,54,2.07.74,,10.7,,John Phillips,Winton,19.9,0,600,Terry Moseley,54,0,77,0,0,"Approved Plates, Lugging Bit, Blinkers, Tongue Tie",277609,Raise The Flag (Gb) 2005,213393,Grace De Soir (Nz) 2000
50521,22/01/2022 0:00,Gore,Feature,Gore Rc,Slow,7,Overcast,True | No Rain,213562,9,,Flat,2000,Opn Hcp,40000,16:54:00,N,54,Unrestricted,Open,Unrestricted,hcp,Slow,7,Overcast,315107,3,5,Nomen Ludi,8,g,59,2.06.67,,3.6, NECK,Ellis Winsloe,Gore,11.3,3.2,3600,Kylie Williams,59,0,84,0,0,"Approved Plates, Lugging Bit, Blinkers, Tongue Tie",241392,Nom Du Jeu (Nz) 2004,232296,Gladiator'S Choice (Nz) 2001
50521,22/01/2022 0:00,Gore,Feature,Gore Rc,Slow,7,Overcast,True | No Rain,213562,9,,Flat,2000,Opn Hcp,40000,16:54:00,N,54,Unrestricted,Open,Unrestricted,hcp,Slow,7,Overcast,320303,2,2,Kilowatt,8,g,59,2.06.95,,5.3,,Kelvin Tyler & Aimee Tyler,Riverton,6.2,0,600,Savish Khetoo,56,3,84,0,0,"Approved Plates, Lugging Bit, Blinkers (1st time)",287450,Shocking (Aus) 2005,278345,Princess Latifah (Aus) 2002
50521,22/01/2022 0:00,Gore,Feature,Gore Rc,Slow,7,Overcast,True | No Rain,213562,9,,Flat,2000,Opn Hcp,40000,16:54:00,N,54,Unrestricted,Open,Unrestricted,hcp,Slow,7,Overcast,328432,1,9,Riviera Rock,7,g,60,2.06.73,,3.9, LONG NECK,Graham Eade,Riverton,7.1,0,2000,Lee Callaway,60,0,86,0,0,"Approved Plates, Lugging Bit, Side Winkers",278260,Road To Rock (Aus) 2004,205051,Sheezashotseye (Nz) 1998
50521,22/01/2022 0:00,Gore,Feature,Gore Rc,Slow,7,Overcast,True | No Rain,213562,9,,Flat,2000,Opn Hcp,40000,16:54:00,N,54,Unrestricted,Open,Unrestricted,hcp,Slow,7,Overcast,329567,9,1,Wild Jack,9,g,54,2.06.80,,4.3,,Stephen Blair-Edie,Riverton,19.7,0,1000,Amless Bohorun,51,3,74,0,0,"Approved Plates, Lugging Bit, Blinkers",250272,Castledale (Ire) 2001,221061,Batterysnotncluded (Nz) 2001
50521,22/01/2022 0:00,Gore,Feature,Gore Rc,Slow,7,Overcast,True | No Rain,213562,9,,Flat,2000,Opn Hcp,40000,16:54:00,N,54,Unrestricted,Open,Unrestricted,hcp,Slow,7,Overcast,330074,7,6,Rainman,7,g,54,2.07.41,,8.4,,John & Karen Parsons,Balcairn,14.1,0,600,Krishna Mudhoo,54,0,74,0,0,"Approved Plates, Lugging Bit, Blinkers",211629,Pins (Aus) 1996,138636,Raining (Nz) 1989
50521,22/01/2022 0:00,Gore,Feature,Gore Rc,Slow,7,Overcast,True | No Rain,213562,9,,Flat,2000,Opn Hcp,40000,16:54:00,N,54,Unrestricted,Open,Unrestricted,hcp,Slow,7,Overcast,336845,5,4,Nesta (Ire),10,g,55,2.06.96,,5.4,,Stephen Blair-Edie,Riverton,6.3,0,600,Chris Johnson,55,0,76,0,0,"Approved Plates, Norton Bit, Side Winkers",255989,Iffraaj (Gb) 2001,336847,High Society (Ire) 1999
50521,22/01/2022 0:00,Gore,Feature,Gore Rc,Slow,7,Overcast,True | No Rain,213562,9,,Flat,2000,Opn Hcp,40000,16:54:00,N,54,Unrestricted,Open,Unrestricted,hcp,Slow,7,Overcast,351797,8,3,Take The Deel (Aus),6,g,54,2.06.19,,0.3, 3 1/4 LEN,Leonard Stewart,Timaru,3.5,1.6,7400,Tina Comignaghi,54,0,74,0,0,"Approved Plates, Lugging Bit, Blinkers, Barrier Blanket",277059,Dundeel (Nz) 2009,351798,Whitesails (Aus) 2007
50521,22/01/2022 0:00,Gore,Feature,Gore Rc,Slow,7,Overcast,True | No Rain,213562,9,,Flat,2000,Opn Hcp,40000,16:54:00,N,54,Unrestricted,Open,Unrestricted,hcp,Slow,7,Overcast,364520,10,10,Asathought (Aus),5,m,54,2.06.14,,, NECK,Lisa Vaughan,Ascot Park,7.7,2.6,23000,Gosen Jogoo,54,0,73,0,0,"Approved Plates, Hoof Pads (Hind) (1st time), Lugging Bit, Blinkers",252271,So You Think (Nz) 2006,266514,Asavant (Nz) 2008
50521,22/01/2022 0:00,Gore,Feature,Gore Rc,Slow,7,Overcast,True | No Rain,213563,5,,Flat,1200,Opn Hcp,40000,14:33:00,N,54,Unrestricted,Open,Unrestricted,hcp,Slow,7,Overcast,303837,4,6,Imblaze,9,m,56,1.13.44,,1, 3/4 LEN,Stephen Blair-Edie,Riverton,8.6,2.6,3600,Chris Johnson,56,0,80,0,0,"Approved Plates, Concussion Plates (Front), Lugging Bit",276923,Battle Paint (Usa) 2004,233155,Pure Timing (Nz) 2003
50521,22/01/2022 0:00,Gore,Feature,Gore Rc,Slow,7,Overcast,True | No Rain,213563,5,,Flat,1200,Opn Hcp,40000,14:33:00,N,54,Unrestricted,Open,Unrestricted,hcp,Slow,7,Overcast,321101,1,1,King Cougar,8,g,60,1.14.32,,6.7,,Steve Tyler,Kaiapoi,5.6,0,600,Jason Laking,60,0,84,0,0,"Approved Plates, Lugging Bit, Tongue Tie",241092,Alamosa (Nz) 2004,263083,Red Cougar (Aus) 2007
50521,22/01/2022 0:00,Gore,Feature,Gore Rc,Slow,7,Overcast,True | No Rain,213563,5,,Flat,1200,Opn Hcp,40000,14:33:00,N,54,Unrestricted,Open,Unrestricted,hcp,Slow,7,Overcast,330846,5,8,Finbarr,7,g,55,1.14.37,,7,,Gay Robinson,Ascot Park,22.3,0,600,Krishna Mudhoo,55,0,74,0,0,"Ear Covers Pre-Race, Approved Plates, Concussion Plates (Front), Lugging Bit, Blinkers, Nasal Strip, Nose Band",215366,Falkirk (Nz) 2000,234608,Southern Cloud (Nz) 2003
50521,22/01/2022 0:00,Gore,Feature,Gore Rc,Slow,7,Overcast,True | No Rain,213563,5,,Flat,1200,Opn Hcp,40000,14:33:00,N,54,Unrestricted,Open,Unrestricted,hcp,Slow,7,Overcast,331068,2,2,So Much Mour,7,g,57.5,1.13.57,,1.8, 1/2 LEN,Kelvin Tyler & Aimee Tyler,Riverton,19.4,0,2000,Savish Khetoo,54.5,3,79,0,0,"Approved Plates, Lugging Bit, Tongue Tie",269429,Azamour (Ire) 2001,202045,Sonet (Nz) 1998
50521,22/01/2022 0:00,Gore,Feature,Gore Rc,Slow,7,Overcast,True | No Rain,213563,5,,Flat,1200,Opn Hcp,40000,14:33:00,N,54,Unrestricted,Open,Unrestricted,hcp,Slow,7,Overcast,348837,8,3,Beeslaststing,6,g,54,1.13.71,,2.7,,Nikki & Barrie Blatch,Tapanui,12.5,0,600,Rohan Mudhoo,53,1,68,0,0,"Approved Plates, Tongue Control Bit, Side Winkers",313390,Natural Destiny (Aus) 2002,272071,Voluptuo'Us (Nz) 2009
50521,22/01/2022 0:00,Gore,Feature,Gore Rc,Slow,7,Overcast,True | No Rain,213563,5,,Flat,1200,Opn Hcp,40000,14:33:00,N,54,Unrestricted,Open,Unrestricted,hcp,Slow,7,Overcast,349674,9,4,Earl Of Orkney,6,g,54,1.13.95,,4.2,,Sally Mckay,Ascot Park,9.9,0,600,Tina Comignaghi,54,0,68,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit, Side Winkers, Nasal Strip, Tongue Tie",268744,Burgundy (Nz) 2008,229617,Ambaarun (Nz) 2002
50521,22/01/2022 0:00,Gore,Feature,Gore Rc,Slow,7,Overcast,True | No Rain,213563,5,,Flat,1200,Opn Hcp,40000,14:33:00,N,54,Unrestricted,Open,Unrestricted,hcp,Slow,7,Overcast,359507,3,7,Humbucker,5,g,56.5,1.13.42,,0.8, HEAD,Ellis Winsloe,Gore,4.4,1.6,7400,Kylie Williams,56.5,0,77,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit",255989,Iffraaj (Gb) 2001,278048,Temeraire (Aus) 2005
50521,22/01/2022 0:00,Gore,Feature,Gore Rc,Slow,7,Overcast,True | No Rain,213563,5,,Flat,1200,Opn Hcp,40000,14:33:00,N,54,Unrestricted,Open,Unrestricted,hcp,Slow,7,Overcast,362953,7,5,Mint Julep,5,m,54,1.13.65,,2.3,,Steven Prince,Wingatui,4.2,0,1000,Terry Moseley,54,0,76,0,0,"Approved Plates, Lugging Bit, Side Winkers",230462,Darci Brahma (Nz) 2002,239861,Kudamm (Aus) 2004
50521,22/01/2022 0:00,Gore,Feature,Gore Rc,Slow,7,Overcast,True | No Rain,213563,5,,Flat,1200,Opn Hcp,40000,14:33:00,N,54,Unrestricted,Open,Unrestricted,hcp,Slow,7,Overcast,375361,6,9,Chokito,4,m,54.5,1.13.31,,, 3/4 LEN,Warwick Coles,Timaru,6.4,2.3,23000,Courtney Barnes,54.5,0,77,0,0,"Approved Plates, Lugging Bit",291339,Vespa (Nz) 2011,295934,Pretty Woman (Nz) 2011
